OTU	Size	Taxonomy	taxname	phylum
Otu00156	518	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(93);unclassified(93);unclassified(93);unclassified(93);	Otu00156_Gammaproteobacteria	Proteobacteria
Otu00157	3024	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(55);	Otu00157_Ruminococcaceae	Firmicutes
Otu00158	131	Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Verrucomicrobiaceae(100);Akkermansia(100);	Otu00158_Akkermansia	Verrucomicrobia
Otu00159	976	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu00159_Blautia	Firmicutes
Otu00160	1648	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(94);	Otu00160_Ruminococcaceae	Firmicutes
Otu00161	4199	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(98);unclassified(98);	Otu00161_Porphyromonadaceae	Bacteroidetes
Otu00162	13526	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Megamonas(100);	Otu00162_Megamonas	Firmicutes
Otu00163	1743	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu00163_Lachnospiraceae	Firmicutes
Otu00164	4984	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Anaerostipes(100);	Otu00164_Anaerostipes	Firmicutes
Otu00165	3777	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Clostridium_IV(99);	Otu00165_Clostridium_IV	Firmicutes
Otu00166	3629	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);	Otu00166_Lactobacillus	Firmicutes
Otu00167	2898	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);unclassified(100);	Otu00167_Fusobacteriaceae	Fusobacteria
Otu00168	4677	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Dialister(100);	Otu00168_Dialister	Firmicutes
Otu00169	2132	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);unclassified(100);	Otu00169_Veillonellaceae	Firmicutes
Otu00170	14206	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu00170_Bacteria	unclassified
Otu00171	14376	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Megasphaera(100);	Otu00171_Megasphaera	Firmicutes
Otu00172	295	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Marvinbryantia(99);	Otu00172_Marvinbryantia	Firmicutes
Otu00173	905	Bacteria(100);Bacteroidetes(100);Sphingobacteriia(100);Sphingobacteriales(100);Chitinophagaceae(100);unclassified(100);	Otu00173_Chitinophagaceae	Bacteroidetes
Otu00174	1149	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseria(100);	Otu00174_Neisseria	Proteobacteria
Otu00175	2352	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Clostridium_IV(100);	Otu00175_Clostridium_IV	Firmicutes
Otu00176	1050	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu00176_Ruminococcaceae	Firmicutes
Otu00177	149	Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Verrucomicrobiaceae(100);Akkermansia(100);	Otu00177_Akkermansia	Verrucomicrobia
Otu00178	596	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp3(100);unclassified(100);unclassified(100);unclassified(100);	Otu00178_Acidobacteria_Gp3	Acidobacteria
Otu00179	516	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp1(100);Gp1(100);unclassified(100);unclassified(100);	Otu00179_Gp1	Acidobacteria
Otu00180	1472	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu00180_Ruminococcaceae	Firmicutes
Otu00181	442	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);unclassified(90);	Otu00181_Comamonadaceae	Proteobacteria
Otu00182	654	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp1(100);Gp1(98);unclassified(98);unclassified(98);	Otu00182_Gp1	Acidobacteria
Otu00183	1339	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiaceae(94);Burkholderia(88);	Otu00183_Burkholderia	Proteobacteria
Otu00184	2140	Bacteria(100);Firmicutes(100);Clostridia(99);Clostridiales(99);unclassified(99);unclassified(99);	Otu00184_Clostridiales	Firmicutes
Otu00185	2652	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrio(100);	Otu00185_Desulfovibrio	Proteobacteria
Otu00186	931	Bacteria(100);Firmicutes(100);Clostridia(77);Clostridiales(77);unclassified(77);unclassified(77);	Otu00186_Clostridiales	Firmicutes
Otu00187	102	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu00187_Bacteroides	Bacteroidetes
Otu00188	349	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu00188_Bacteria	unclassified
Otu00189	330	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu00189_Bacteria	unclassified
Otu00190	2249	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(100);	Otu00190_Coprococcus	Firmicutes
Otu00191	841	Bacteria(100);Bacteroidetes(100);Sphingobacteriia(100);Sphingobacteriales(100);Sphingobacteriaceae(100);Mucilaginibacter(66);	Otu00191_Mucilaginibacter	Bacteroidetes
Otu00192	3226	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(51);unclassified(51);	Otu00192_Clostridiales	Firmicutes
Otu00193	2345	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(69);	Otu00193_Ruminococcaceae	Firmicutes
Otu00194	2375	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100);	Otu00194_Oscillibacter	Firmicutes
Otu00195	324	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);unclassified(79);unclassified(79);	Otu00195_Actinomycetales	Actinobacteria
Otu00196	1603	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu00196_Bacteroides	Bacteroidetes
Otu00197	5317	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);	Otu00197_Veillonella	Firmicutes
Otu00198	514	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);unclassified(58);unclassified(58);	Otu00198_Rhizobiales	Proteobacteria
Otu00199	4363	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Morganella(100);	Otu00199_Morganella	Proteobacteria
Otu00200	2158	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu00200_Ruminococcaceae	Firmicutes
Otu00201	5031	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu00201_Prevotella	Bacteroidetes
Otu00202	890	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);unclassified(98);	Otu00202_Lachnospiraceae	Firmicutes
Otu00203	1342	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu00203_Ruminococcaceae	Firmicutes
Otu00204	9904	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Leuconostocaceae(100);Weissella(100);	Otu00204_Weissella	Firmicutes
Otu00205	515	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Duganella(54);	Otu00205_Duganella	Proteobacteria
Otu00206	2818	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu00206_Prevotella	Bacteroidetes
Otu00207	65	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu00207_Bacteroides	Bacteroidetes
Otu00208	479	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);Acetobacteraceae(100);unclassified(100);	Otu00208_Acetobacteraceae	Proteobacteria
Otu00209	5081	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu00209_Clostridiales	Firmicutes
Otu00210	1119	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu00210_Lachnospiraceae	Firmicutes
Otu00211	1980	Bacteria(100);Bacteroidetes(98);Bacteroidia(98);Bacteroidales(98);Bacteroidaceae(98);Anaerorhabdus(98);	Otu00211_Anaerorhabdus	Bacteroidetes
Otu00212	238	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp1(100);Gp1(100);unclassified(100);unclassified(100);	Otu00212_Gp1	Acidobacteria
Otu00213	2546	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Clostridium_IV(100);	Otu00213_Clostridium_IV	Firmicutes
Otu00214	252	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);unclassified(89);unclassified(89);	Otu00214_Rhizobiales	Proteobacteria
Otu00215	1249	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu00215_Ruminococcaceae	Firmicutes
Otu00216	368	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp2(100);Gp2(100);unclassified(100);unclassified(100);	Otu00216_Gp2	Acidobacteria
Otu00217	1552	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu00217_Streptococcus	Firmicutes
Otu00218	1502	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu00218_Lachnospiraceae	Firmicutes
Otu00219	1472	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu00219_Lachnospiraceae	Firmicutes
Otu00220	3163	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu00220_Bacteria	unclassified
Otu00221	453	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu00221_Lachnospiraceae	Firmicutes
Otu00222	66	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Anaerotruncus(100);	Otu00222_Anaerotruncus	Firmicutes
Otu00223	1063	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu00223_Lachnospiraceae	Firmicutes
Otu00224	957	Bacteria(100);Verrucomicrobia(100);Spartobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu00224_Spartobacteria	Verrucomicrobia
Otu00225	724	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(63);unclassified(63);	Otu00225_Clostridiales	Firmicutes
Otu00226	535	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp1(100);unclassified(66);unclassified(66);unclassified(66);	Otu00226_Acidobacteria_Gp1	Acidobacteria
Otu00227	1029	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(99);unclassified(99);	Otu00227_Ruminococcaceae	Firmicutes
Otu00228	935	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVb(100);	Otu00228_Clostridium_XlVb	Firmicutes
Otu00229	224	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu00229_Bacteria	unclassified
Otu00230	738	Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Coprobacillus(95);	Otu00230_Coprobacillus	Firmicutes
Otu00231	1888	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Eikenella(78);	Otu00231_Eikenella	Proteobacteria
Otu00232	1267	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);unclassified(100);	Otu00232_Enterobacteriaceae	Proteobacteria
Otu00233	880	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu00233_Lachnospiraceae	Firmicutes
Otu00234	3562	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Peptoniphilus(100);	Otu00234_Peptoniphilus	Firmicutes
Otu00235	730	Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);unclassified(100);	Otu00235_Erysipelotrichaceae	Firmicutes
Otu00236	227	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(100);unclassified(100);unclassified(100);	Otu00236_Myxococcales	Proteobacteria
Otu00237	443	Bacteria(100);Verrucomicrobia(100);Spartobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu00237_Spartobacteria	Verrucomicrobia
Otu00238	425	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);Acetobacteraceae(100);unclassified(100);	Otu00238_Acetobacteraceae	Proteobacteria
Otu00239	991	Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Holdemania(100);	Otu00239_Holdemania	Firmicutes
Otu00240	559	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(100);Rothia(100);	Otu00240_Rothia	Actinobacteria
Otu00241	270	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp3(100);Candidatus_Solibacter(74);unclassified(74);unclassified(74);	Otu00241_Candidatus_Solibacter	Acidobacteria
Otu00242	535	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100);	Otu00242_Oscillibacter	Firmicutes
Otu00243	304	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu00243_Betaproteobacteria	Proteobacteria
Otu00244	351	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);	Otu00244_Leptotrichia	Fusobacteria
Otu00245	2952	Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);unclassified(100);	Otu00245_Erysipelotrichaceae	Firmicutes
Otu00246	1801	Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Campylobacteraceae(100);Campylobacter(100);	Otu00246_Campylobacter	Proteobacteria
Otu00247	1636	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu00247_Ruminococcaceae	Firmicutes
Otu00248	574	Bacteria(100);Verrucomicrobia(100);Spartobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu00248_Spartobacteria	Verrucomicrobia
Otu00249	909	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Asaccharobacter(100);	Otu00249_Asaccharobacter	Actinobacteria
Otu00250	142	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Anaerofustis(100);	Otu00250_Anaerofustis	Firmicutes
Otu00251	2317	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Anaerococcus(100);	Otu00251_Anaerococcus	Firmicutes
Otu00252	2717	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Alloprevotella(100);	Otu00252_Alloprevotella	Bacteroidetes
Otu00253	9215	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Pseudomonadaceae(100);Pseudomonas(100);	Otu00253_Pseudomonas	Proteobacteria
Otu00254	1457	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(77);unclassified(77);	Otu00254_Lachnospiraceae	Firmicutes
Otu00255	565	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(96);unclassified(96);	Otu00255_Clostridiales	Firmicutes
Otu00256	373	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Caulobacterales(95);Caulobacteraceae(94);Phenylobacterium(94);	Otu00256_Phenylobacterium	Proteobacteria
Otu00257	2484	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Odoribacter(100);	Otu00257_Odoribacter	Bacteroidetes
Otu00258	317	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Caulobacterales(100);Caulobacteraceae(100);Phenylobacterium(100);	Otu00258_Phenylobacterium	Proteobacteria
Otu00259	74	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);	Otu00259_Veillonella	Firmicutes
Otu00260	349	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);unclassified(100);	Otu00260_Coriobacteriaceae	Actinobacteria
Otu00261	325	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);unclassified(82);unclassified(82);unclassified(82);	Otu00261_Alphaproteobacteria	Proteobacteria
Otu00262	7622	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);	Otu00262_Fusobacterium	Fusobacteria
Otu00263	1418	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Corynebacteriaceae(100);Corynebacterium(100);	Otu00263_Corynebacterium	Actinobacteria
Otu00264	1473	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu00264_Lachnospiraceae	Firmicutes
Otu00265	314	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu00265_Betaproteobacteria	Proteobacteria
Otu00266	278	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp2(100);Gp2(100);unclassified(100);unclassified(100);	Otu00266_Gp2	Acidobacteria
Otu00267	1657	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu00267_Lachnospiraceae	Firmicutes
Otu00268	797	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu00268_Clostridiales	Firmicutes
Otu00269	251	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);unclassified(100);unclassified(100);	Otu00269_Rhizobiales	Proteobacteria
Otu00270	1140	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(77);	Otu00270_Ruminococcaceae	Firmicutes
Otu00271	2476	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(84);	Otu00271_Ruminococcaceae	Firmicutes
Otu00272	1771	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu00272_Clostridiales	Firmicutes
Otu00273	1451	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu00273_Lachnospiraceae	Firmicutes
Otu00274	1683	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Butyricicoccus(100);	Otu00274_Butyricicoccus	Firmicutes
Otu00275	372	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp1(100);Gp1(100);unclassified(100);unclassified(100);	Otu00275_Gp1	Acidobacteria
Otu00276	292	Bacteria(100);Bacteroidetes(100);Sphingobacteriia(90);Sphingobacteriales(90);Chitinophagaceae(72);unclassified(72);	Otu00276_Chitinophagaceae	Bacteroidetes
Otu00277	332	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(100);Sphingomonas(100);	Otu00277_Sphingomonas	Proteobacteria
Otu00278	1323	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu00278_Ruminococcaceae	Firmicutes
Otu00279	41	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu00279_Bacteroides	Bacteroidetes
Otu00280	186	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Nakamurellaceae(86);Nakamurella(86);	Otu00280_Nakamurella	Actinobacteria
Otu00281	937	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu00281_Clostridiales	Firmicutes
Otu00282	279	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(99);unclassified(99);	Otu00282_Clostridiales	Firmicutes
Otu00283	1011	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Negativicoccus(100);	Otu00283_Negativicoccus	Firmicutes
